id,fecha,categoria_post,texto_original,sentimiento
359,2024-09-22,Obras_Mantenimiento,Hicieron zanjeo en la vereda para cambiar cables y dejaron el pozo abierto sin tapar @juanpablo_92 #QueremosLuz 💔👎😤 https://electrin.com.ar/info/1f893,0
360,2024-02-20,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera... un desastre!! #ElectrodomesticosRotos #ZonaAfectada 😭,0
361,2024-03-31,Obras_Mantenimiento,Rompieron la vereda recién hecha para pasar un cable y la dejaron sin revocar en Las Flores... un desastre!! @vecinos_activos #BastaDeCortes #Desastre 🕯️⚡❌,0
362,2024-09-03,Obras_Mantenimiento,"Inversión que se ve en hechos, la red eléctrica del barrio está mucho más moderna!!! #Eficiencia ⚡👏 https://electrin.com.ar/info/3fb51",1
363,2024-05-15,Cortes_Programados,Muy buena organización en las obras preventivas para evitar cortes en verano en Villa San Martín!!! #Recomendado #Eficiencia 🔝💡✅,1
364,2024-04-29,Obras_Mantenimiento,Las obras de soterramiento de cables quedaron impecables y muy prolijas!!! @carlos_rodriguez #BuenaAtencion #EnergiaElectrica 💡🙌💪,1
365,2024-06-03,Cortes_Emergencia,Excelente predisposición del equipo técnico que arregló el cable caído en minutos en Costanera 🔝👏⚡,1
366,2024-04-03,Cortes_Programados,"Agradezco la precisión del horario informado, pude organizar mi trabajo sin problemas en San Cayetano @laura_estilista #GraciasCuadrilla 🔝👍🌟",1
367,2024-01-07,Facturacion_MediosPago,"El débito automático funciona impecable, nunca un problema ni cobro duplicado #ElectrinResponde #EnergiaElectrica ✅",1
368,2024-02-25,Cortes_Programados,"Agradezco la precisión del horario informado, pude organizar mi trabajo sin problemas en Costanera 🌟",1
369,2024-10-01,Facturacion_MediosPago,La factura digital llega siempre puntual al correo electrónico con recordatorio en Zona Industrial #GraciasCuadrilla #ExcelenteServicio https://electrin.com.ar/info/b001a,1
370,2024-10-29,Obras_Mantenimiento,Luminarias nuevas apagadas desde el primer día que las instalaron en Las Acacias 😤👎,0
371,2024-02-05,Cortes_Emergencia,Hay cables caídos con tensión en plena vereda y es un peligro para los chicos en Barrio Sur... un desastre!! https://electrin.com.ar/info/f793a,0
372,2024-06-24,Cortes_Programados,Información clara y transparente sobre las zonas afectadas y tiempos estimados en San Francisco #IluminacionLED #LuzEnElBarrio ⚡,1
373,2024-06-18,Obras_Mantenimiento,Se terminaron los problemas de baja tensión gracias a la nueva subestación en Villa San Martín!!! @taller_mecanico #Recomendado ✅,1
374,2024-07-24,Obras_Mantenimiento,Hubo demora en la atención telefónica pero el operador que me tocó fue súper amable y resolutivo en Microcentro 💡,1
375,2024-02-23,Cortes_Emergencia,Explotó un transformador en la esquina y salieron chispas por todos lados en San Francisco #Desastre 🔌🚫😤,0
376,2024-10-23,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera #BastaDeCortes #EmergenciaElectrica,0
377,2024-02-27,Cortes_Emergencia,"Toda la cuadra sin luz y el alumbrado público apagado, zona liberada 😤🕯️👎",0
378,2024-03-27,Facturacion_MediosPago,"Factura muy clara, bien detallados los subsidios y el historial de consumos @panaderia_centro",1
379,2024-09-06,Facturacion_MediosPago,Me vino el triple de consumo en la factura sin justificación alguna en Microcentro @diego_vecino #ReclamoElectrin,0
380,2024-04-15,Obras_Mantenimiento,Se terminaron los problemas de baja tensión gracias a la nueva subestación en San Cayetano @electrin_reclamos,1
381,2024-06-11,Obras_Mantenimiento,Postes viejos de madera podridos que nunca reemplazan por columnas de hormigón 😭👎🤬,0
382,2024-07-14,Cortes_Programados,Siempre cortan en el mismo sector y las obras nunca se terminan @mariana_gomez #QueremosLuz 😭👎,0
383,2024-07-08,Obras_Mantenimiento,Rompen la calle para una obra que dura meses y no se ve ningún avance en Villa San Martín... un desastre!! @lucas_martinez 👎🤦‍♂️,0
384,2024-04-25,Facturacion_MediosPago,Están cobrando consumo estimado en lugar de venir a tomar la lectura real del medidor en Las Flores @panaderia_centro,0
385,2024-10-22,Cortes_Programados,Siempre cortan en el mismo sector y las obras nunca se terminan en Barrio Centro 😡💔😤,0
386,2024-04-02,Cortes_Programados,No avisaron con tiempo y se me descongeló toda la mercadería de la heladera en Santa Rita 🤬👎,0
387,2024-10-11,Facturacion_MediosPago,"El débito automático funciona impecable, nunca un problema ni cobro duplicado en Parque Residencial!!! 👏",1
388,2024-10-12,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en San Francisco... un desastre!! @panaderia_centro 🕯️😤🕯️,0
389,2024-10-20,Facturacion_MediosPago,"Divina la respuesta de soporte, me dijeron que compre un grupo electrógeno en Los Aromos @sofi_alvarez",0
390,2024-04-25,Cortes_Emergencia,Llamamos a emergencias y nos dicen que no tienen móviles disponibles @carlos_rodriguez #ElectrodomesticosRotos #SinLuz 😭🔌🚫🕯️,0
391,2024-11-11,Atencion_Cliente,Cierran los reclamos en el sistema como 'solucionado' cuando la luz sigue cortada en Las Acacias,0
392,2024-01-22,Cortes_Programados,"Otra vez cortan en pleno horario comercial, nos arruinan el trabajo en Barrio Norte #BastaDeCortes #SinLuz 👎🔌🚫🤦‍♂️",0
393,2024-03-30,Facturacion_MediosPago,"La app para pagar con débito se cae siempre a fin de mes, da error de conexión en Las Flores #PésimoServicio",0
394,2024-04-16,Atencion_Cliente,Tuvimos baja tensión un par de horas pero la respuesta de la guardia técnica fue muy buena 👏🙌⚡,1
395,2024-02-12,Atencion_Cliente,El bot de WhatsApp da vueltas en círculos y nunca te pasa con un operador humano en Las Flores #QueremosLuz #Desastre 😭💔👎,0
396,2024-10-25,Atencion_Cliente,"Excelente atención del operador telefónico, muy amable y resolutivo",1
397,2024-06-22,Atencion_Cliente,"Muy buena atención presencial en la sucursal, rápida y con turno ordenado @claudia_v",1
398,2024-11-08,Cortes_Programados,Un aplauso enorme para la cuadrilla que pasó mirando el poste y siguió de largo en Las Flores 😡😡,0
399,2024-04-05,Obras_Mantenimiento,Colocaron nuevo cableado preensamblado en el barrio y ya no hay parpadeos de luz en Barrio Sur @carlos_rodriguez #ServicioRestablecido 💪,1
400,2024-01-22,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando en Santa Rita #ZonaAfectada 🕯️🔌🚫,0
401,2024-09-20,Atencion_Cliente,Tengo el número de reclamo abierto hace dos semanas y nadie me da una solución en Costanera @juanpablo_92 #PésimoServicio 😤🤦‍♂️,0
402,2024-06-28,Facturacion_MediosPago,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Las Acacias @juanpablo_92 #BuenaAtencion #Recomendado ✅😀😀,1
403,2024-05-01,Facturacion_MediosPago,Pagué la factura hace una semana y me siguen intimando con el aviso de corte... un desastre!! 💔😤,0
404,2024-09-01,Atencion_Cliente,Falta total de empatía con los usuarios que necesitan luz para sus medicamentos @taller_mecanico #ReclamoElectrin #SinLuz 🤦‍♂️😤,0
405,2024-08-27,Cortes_Emergencia,Agradecido con la cuadrilla por cambiar el fusible del transformador tan rápido en Zona Industrial!!! @taller_mecanico 🔝,1
406,2024-05-07,Cortes_Programados,"Avisaron puerta por puerta en el barrio comercial, muy profesionales!!! 🌟👍",1
407,2024-03-05,Cortes_Programados,Buena iniciativa de publicar los mapas interactivos de corte en Instagram en San Cayetano @vecinos_activos 🔝✅✅,1
408,2024-04-19,Cortes_Programados,No avisaron con tiempo y se me descongeló toda la mercadería de la heladera en Las Flores 🤬🤬,0
409,2024-05-03,Cortes_Programados,"Corte programado sin aviso previo en la app ni por correo, una falta de respeto... un desastre!! #ElectrinVerguenza #CorteDeLuz 👎😡💔",0
410,2024-05-12,Atencion_Cliente,Seguimiento impecable del reclamo hasta confirmar que teníamos servicio normal en Villa San Martín @ferreteria_sur #ElectrinResponde #ObrasElectrin,1
411,2024-08-22,Atencion_Cliente,"Bárbaro el plan de mantenimiento, cortan la luz todos los días pero la tensión sigue en 170V en Las Acacias... un desastre!! #Desastre #BastaDeCortes 😭🤬🤬",0
412,2024-01-23,Atencion_Cliente,"La atención en la oficina central fue pésima, te atienden de mala gana @lucas_martinez",0
413,2024-04-21,Facturacion_MediosPago,La factura digital llega siempre puntual al correo electrónico con recordatorio en Villa Belgrano,1
414,2024-09-30,Facturacion_MediosPago,Te cobran cargos fijos altísimos por un servicio que se corta todos los días en San Cayetano @diego_vecino #ElectrinVerguenza #ElectrodomesticosRotos https://electrin.com.ar/info/24fc5,0
415,2024-01-15,Obras_Mantenimiento,Las obras de soterramiento de cables quedaron impecables y muy prolijas en La Alborada #ExcelenteServicio #ObrasElectrin,1
416,2024-07-20,Facturacion_MediosPago,Imposible entender el desglose de conceptos e impuestos en la boleta en Palermo Viejo,0
417,2024-09-21,Atencion_Cliente,"La atención en la oficina central fue pésima, te atienden de mala gana #EmergenciaElectrica #Desastre 😡 https://electrin.com.ar/info/17ef3",0
418,2024-03-29,Cortes_Emergencia,Baja tensión constante que hace parpadear todas las luces y rompe motores en Villa San Martín,0
419,2024-06-30,Facturacion_MediosPago,Muy buena la bonificación por ahorro de energía en el último bimestre en Costanera @mariana_gomez ⚡🔝,1
420,2024-04-26,Atencion_Cliente,El sistema de notificaciones por SMS te mantiene informado de todo el estado en Palermo Viejo #GraciasCuadrilla #ServicioRestablecido,1
421,2024-03-24,Atencion_Cliente,"Genial la puntualidad de Electrín, prometieron luz a las 12 y siguen durmiendo en Costanera",0
422,2024-08-26,Cortes_Programados,El mapa que publicaron no coincide con la zona que realmente cortaron 🔌🚫,0
423,2024-05-10,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando en San Francisco #EmergenciaElectrica #ZonaAfectada,0
424,2024-06-19,Obras_Mantenimiento,Dejaron escombros y cables viejos tirados frente a las entradas de los garages en Las Acacias... un desastre!! ⚡❌😤💔,0
425,2024-04-30,Facturacion_MediosPago,"Factura muy clara, bien detallados los subsidios y el historial de consumos!!! #IluminacionLED 👍✅🙌",1
426,2024-02-01,Atencion_Cliente,Muchas gracias por cortar la luz justo cuando empezaba a cocinar la cena en Santa Rita @mariana_gomez 😭💔⚡❌,0
427,2024-05-09,Cortes_Emergencia,"Se cortó la luz de golpe sin aviso, no anda nada en Barrio Norte... un desastre!! @taller_mecanico 🤦‍♂️🤬🕯️",0
428,2024-01-05,Cortes_Programados,La factura vino un poco más cara pero la app para pagar en cuotas ayudó bastante!!! @juanpablo_92 https://electrin.com.ar/info/9f523,1
429,2024-02-03,Cortes_Emergencia,Muchas gracias a los operarios que trabajaron bajo la lluvia para devolvernos la luz @panaderia_centro #GraciasCuadrilla #ServicioRestablecido ✅💪💡,1
430,2024-04-09,Cortes_Programados,Se tardó la obra de cableado pero la iluminación LED del barrio quedó excelente en Zona Industrial!!! @comercio_local #Compromiso,1
431,2024-03-10,Atencion_Cliente,"Pésima gestión de reclamos, los empleados no tienen información actualizada @carlos_rodriguez 💔",0
432,2024-05-08,Cortes_Emergencia,Muchas gracias a los operarios que trabajaron bajo la lluvia para devolvernos la luz!!! @taller_mecanico #IluminacionLED 🙌🔝,1
433,2024-08-24,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad 💡🔝👍,1
434,2024-09-25,Atencion_Cliente,Trámite de cambio de titularidad rechazado tres veces sin explicar el motivo en Santa Rita... un desastre!! #Inoperantes #CorteDeLuz 💔,0
435,2024-03-31,Atencion_Cliente,El bot de WhatsApp da vueltas en círculos y nunca te pasa con un operador humano en Barrio Sur ⚡❌😤,0
436,2024-11-26,Obras_Mantenimiento,La factura vino un poco más cara pero la app para pagar en cuotas ayudó bastante en Parque Residencial @vecinos_activos #Eficiencia,1
437,2024-06-20,Cortes_Emergencia,"Se cortó la luz de golpe sin aviso, no anda nada en Villa San Martín... un desastre!! #ReclamoElectrin #Desastre",0
438,2024-05-04,Facturacion_MediosPago,Facilidades de pago claras y acreditación inmediata del comprobante!!! #ServicioRestablecido 👍,1
439,2024-04-16,Cortes_Programados,"Hacía falta el mantenimiento en los transformadores de nuestra zona, gracias en Barrio Centro!!! @laura_estilista",1
440,2024-01-20,Atencion_Cliente,"Excelente el bot de atención, me repitió diez veces lo mismo sin solucionar nada en San Francisco #Desastre #PésimoServicio 💔😤 https://electrin.com.ar/info/1b1d9",0
441,2024-03-15,Obras_Mantenimiento,Muy buen trabajo en el recambio de postes de madera por columnas de hormigón!!! #Recomendado #LuzEnElBarrio 💡,1
442,2024-09-12,Cortes_Emergencia,Llamamos a emergencias y nos dicen que no tienen móviles disponibles en Barrio Sur... un desastre!! #SinLuz #PésimoServicio 💔😤,0
443,2024-03-25,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando en Villa Belgrano #BajaTension ⚡❌😡,0
444,2024-10-16,Atencion_Cliente,Hice el reclamo por la web oficial y la página tira error de servidor 500 en Microcentro @laura_estilista #EmergenciaElectrica 😤,0
445,2024-03-12,Cortes_Programados,Nos dejaron sin suministro a todo el barrio y nadie da explicaciones en Parque Residencial... un desastre!! #ZonaAfectada #Inoperantes https://electrin.com.ar/info/60ae4,0
446,2024-02-06,Cortes_Emergencia,"Se cortó la luz de golpe sin aviso, no anda nada en La Alborada... un desastre!! #ElectrodomesticosRotos #BastaDeCortes 😤 https://electrin.com.ar/info/ab460",0
447,2024-06-17,Obras_Mantenimiento,Felicitaciones por la nueva iluminación LED en toda la avenida principal!!! @ferreteria_sur #IluminacionLED #EnergiaElectrica,1
448,2024-10-31,Cortes_Emergencia,Baja tensión constante que hace parpadear todas las luces y rompe motores en Barrio Centro @electrin_oficial #Desastre #QueremosLuz 🔌🚫🔌🚫⚡❌,0
449,2024-01-16,Facturacion_MediosPago,"Pude adherirme al pago sin papel en dos minutos, muy práctico y ecológico!!! @taller_mecanico",1
450,2024-04-04,Cortes_Programados,"Agradezco la precisión del horario informado, pude organizar mi trabajo sin problemas @vecinos_activos ✅👍💪 https://electrin.com.ar/info/4cfc1",1
451,2024-06-07,Atencion_Cliente,Prometen que la cuadrilla pasa en 2 horas y nunca aparece nadie en Palermo Viejo @electrin_reclamos,0
452,2024-09-17,Cortes_Emergencia,Muchas gracias a los operarios que trabajaron bajo la lluvia para devolvernos la luz en Las Acacias!!! 🌟,1
453,2024-07-14,Cortes_Emergencia,"Toda la cuadra sin luz y el alumbrado público apagado, zona liberada https://electrin.com.ar/info/c86d0",0
454,2024-04-16,Cortes_Emergencia,"Se siente olor a quemado en la caja térmica de la entrada, manden cuadrilla ya en Barrio Centro #BastaDeCortes https://electrin.com.ar/info/5bbbd",0
455,2024-03-16,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera en Santa Rita 🔌🚫,0
456,2024-04-05,Facturacion_MediosPago,Facilidades de pago claras y acreditación inmediata del comprobante @vecinos_activos ⚡⚡💪,1
457,2024-01-14,Cortes_Emergencia,"Se siente olor a quemado en la caja térmica de la entrada, manden cuadrilla ya en Villa Belgrano @electrin_reclamos #SinLuz #Desastre",0
458,2024-04-30,Cortes_Programados,El mapa que publicaron no coincide con la zona que realmente cortaron en Las Acacias @taller_mecanico,0
459,2024-11-01,Obras_Mantenimiento,Mucho anuncio de obras e inversión en redes pero la tensión sigue cayendo a 180V en Microcentro @claudia_v #ElectrodomesticosRotos #SinLuz ⚡❌😡🕯️,0
460,2024-05-25,Atencion_Cliente,La oficina virtual es súper intuitiva y te permite hacer todos los trámites desde casa en Barrio Centro 👍 https://electrin.com.ar/info/8291e,1
461,2024-03-04,Obras_Mantenimiento,Rompen la calle para una obra que dura meses y no se ve ningún avance en Palermo Viejo @mariana_gomez #ElectrodomesticosRotos 🕯️,0
462,2024-04-28,Facturacion_MediosPago,"Factura muy clara, bien detallados los subsidios y el historial de consumos en Las Flores #ElectrinResponde",1
463,2024-05-15,Obras_Mantenimiento,Felicitaciones por la nueva iluminación LED en toda la avenida principal en Microcentro 🙌🙌🔝,1
464,2024-11-02,Obras_Mantenimiento,Tuvimos baja tensión un par de horas pero la respuesta de la guardia técnica fue muy buena en Barrio Norte!!! @sofi_alvarez,1
465,2024-03-14,Obras_Mantenimiento,Dejaron escombros y cables viejos tirados frente a las entradas de los garages @electrin_oficial 🤬,0
466,2024-05-16,Cortes_Programados,Prometieron restablecer a las 14hs y seguimos esperando a oscuras en Los Aromos @juanpablo_92 #BajaTension 💔😤,0
467,2024-01-19,Cortes_Emergencia,"Se siente olor a quemado en la caja térmica de la entrada, manden cuadrilla ya #Desastre #QueremosLuz https://electrin.com.ar/info/8d130",0
468,2024-04-22,Cortes_Emergencia,Muchas gracias a los chicos de la cuadrilla que vinieron en plena tormenta y cambiaron el transformador rapidísimo en Altos del Valle!!! @laura_estilista #ElectrinResponde #Eficiencia ✅,1
469,2024-06-16,Facturacion_MediosPago,No me envían la factura digital al mail y después cobran recargo por mora en Zona Industrial 😭,0
470,2024-07-15,Atencion_Cliente,Seguimiento impecable del reclamo hasta confirmar que teníamos servicio normal en Santa Rita #ExcelenteServicio https://electrin.com.ar/info/652cb,1
471,2024-05-06,Facturacion_MediosPago,Imposible entender el desglose de conceptos e impuestos en la boleta #PésimoServicio #Desastre,0
472,2024-10-16,Cortes_Emergencia,Baja tensión constante que hace parpadear todas las luces y rompe motores... un desastre!! @laura_estilista #PésimoServicio 🔌🚫🔌🚫,0
473,2024-01-11,Atencion_Cliente,Agradezco la calidez y profesionalismo del personal de atención al usuario en Zona Industrial!!! #EnergiaElectrica #Recomendado 🙌💡🙌,1
474,2024-09-09,Cortes_Emergencia,Reconexión rápida y tensión perfectamente estabilizada tras la tormenta #EnergiaElectrica 🔝🙌🙌,1
475,2024-11-08,Cortes_Programados,"Otra vez cortan en pleno horario comercial, nos arruinan el trabajo... un desastre!! 😭🔌🚫",0
476,2024-01-22,Cortes_Programados,Hubo demora en la atención telefónica pero el operador que me tocó fue súper amable y resolutivo #Compromiso #LuzEnElBarrio 🔝🙌👍,1
477,2024-01-21,Obras_Mantenimiento,Mucho anuncio de obras e inversión en redes pero la tensión sigue cayendo a 180V en Costanera @dr_martinez 🕯️🕯️,0
478,2024-11-28,Cortes_Emergencia,Llamamos a emergencias y nos dicen que no tienen móviles disponibles en Las Acacias @electrin_oficial 😭💔,0
479,2024-11-06,Cortes_Programados,Imposible trabajar desde casa con estos cortes programados interminables en Barrio Centro @taller_mecanico 😭,0
480,2024-02-07,Cortes_Programados,Nos dejaron sin suministro a todo el barrio y nadie da explicaciones 🤬💔💔,0
481,2024-04-14,Cortes_Programados,"Hacía falta el mantenimiento en los transformadores de nuestra zona, gracias en Palermo Viejo @vecinos_activos ✅⚡",1
482,2024-10-02,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad en Palermo Viejo!!! @diego_vecino #Compromiso #LuzEnElBarrio ✅,1
483,2024-01-29,Obras_Mantenimiento,Muy buen trabajo en el recambio de postes de madera por columnas de hormigón 💡,1
484,2024-05-29,Atencion_Cliente,Respondieron mi consulta por mensaje directo de Instagram de forma rápida y clara en Villa Belgrano!!! #Compromiso 👏⚡,1
485,2024-09-05,Facturacion_MediosPago,"Genial la puntualidad de Electrín, prometieron luz a las 12 y siguen durmiendo en Los Aromos... un desastre!! 👎👎⚡❌",0
486,2024-06-17,Obras_Mantenimiento,Hermoso festejar el cumpleaños con velas porque la luz no volvió en San Francisco @dr_martinez 🤦‍♂️,0
487,2024-05-13,Cortes_Programados,Dijeron que el corte era de 2 horas y ya van 6 horas sin luz #BastaDeCortes 😤💔😭,0
488,2024-09-29,Obras_Mantenimiento,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Barrio Norte!!! @comercio_local #IluminacionLED,1
489,2024-10-12,Cortes_Emergencia,Muy atentos los técnicos que verificaron que la tensión en los domicilios sea correcta en Los Aromos!!! @sofi_alvarez #BuenaAtencion 🔝👏👏,1
490,2024-10-28,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad en La Alborada #ExcelenteServicio,1
491,2024-06-27,Cortes_Emergencia,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo 👏 https://electrin.com.ar/info/adb50,1
492,2024-08-22,Cortes_Emergencia,Divino el calor que hace adentro de casa sin ventilador ni heladera en Barrio Norte... un desastre!! 💔,0
493,2024-05-31,Cortes_Emergencia,Destaco el compromiso de los trabajadores de guardia en plena madrugada,1
494,2024-04-15,Cortes_Emergencia,Impecable respuesta operativa ante la emergencia climática de anoche en Los Aromos #BuenaAtencion 🔝💪,1
495,2024-07-25,Atencion_Cliente,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas #Recomendado #ObrasElectrin,1
496,2024-05-30,Cortes_Emergencia,"Poste de luz quebrado a punto de caer sobre una casa, vengan urgente en Villa Belgrano",0
497,2024-06-07,Facturacion_MediosPago,No me envían la factura digital al mail y después cobran recargo por mora en San Cayetano #ElectrodomesticosRotos 🤬🤦‍♂️💔,0
498,2024-08-15,Cortes_Emergencia,"Bárbaro el plan de mantenimiento, cortan la luz todos los días pero la tensión sigue en 170V en Las Acacias 🕯️💔 https://electrin.com.ar/info/89b8c",0
499,2024-08-25,Cortes_Emergencia,Hubo un golpe de tensión terrible y se me quemó la heladera y la tele en San Francisco @carlos_rodriguez 😭🔌🚫 https://electrin.com.ar/info/47a8c,0
500,2024-03-25,Facturacion_MediosPago,Están cobrando consumo estimado en lugar de venir a tomar la lectura real del medidor en Barrio Centro #ZonaAfectada 😭😭,0
501,2024-07-22,Facturacion_MediosPago,La consulta de saldo por WhatsApp es instantánea y muy cómoda en Barrio Norte,1
502,2024-04-19,Cortes_Emergencia,Baja tensión constante que hace parpadear todas las luces y rompe motores en Villa San Martín @sofi_alvarez 💔 https://electrin.com.ar/info/0508d,0
503,2024-09-06,Obras_Mantenimiento,"Inversión que se ve en hechos, la red eléctrica del barrio está mucho más moderna en Las Flores!!! 👏🌟",1
504,2024-11-27,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos en Costanera @carlos_rodriguez #Inoperantes 😤👎",0
505,2024-08-23,Facturacion_MediosPago,Te cobran cargos fijos altísimos por un servicio que se corta todos los días en Barrio Norte 🔌🚫,0
506,2024-10-24,Cortes_Programados,Prometieron restablecer a las 14hs y seguimos esperando a oscuras en Altos del Valle @diego_vecino #BastaDeCortes 😭,0
507,2024-05-31,Obras_Mantenimiento,Luminarias nuevas apagadas desde el primer día que las instalaron... un desastre!! #Inoperantes #SinLuz,0
508,2024-05-24,Obras_Mantenimiento,"Una belleza de servicio técnico, vinieron, miraron el transformador y se fueron... un desastre!!",0
509,2024-11-23,Facturacion_MediosPago,"La app para pagar con débito se cae siempre a fin de mes, da error de conexión en Costanera",0
510,2024-04-18,Obras_Mantenimiento,"Divina la respuesta de soporte, me dijeron que compre un grupo electrógeno... un desastre!! @carlos_rodriguez #ReclamoElectrin #ZonaAfectada ⚡❌💔",0
511,2024-06-26,Cortes_Programados,"Otra vez cortan en pleno horario comercial, nos arruinan el trabajo en Parque Residencial #ZonaAfectada #Desastre 😭😤🤬",0
512,2024-01-19,Facturacion_MediosPago,Te cobran cargos fijos altísimos por un servicio que se corta todos los días en Zona Industrial... un desastre!! @vecinos_activos #EmergenciaElectrica #SinLuz 🕯️🔌🚫,0
513,2024-08-30,Atencion_Cliente,Tuvimos baja tensión un par de horas pero la respuesta de la guardia técnica fue muy buena en La Alborada,1
514,2024-08-02,Facturacion_MediosPago,"La app para pagar con débito se cae siempre a fin de mes, da error de conexión en Altos del Valle @laura_estilista #BajaTension #CorteDeLuz 🤦‍♂️😤",0
515,2024-06-29,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en Zona Industrial @lucas_martinez,0
516,2024-08-24,Cortes_Emergencia,Muchas gracias a los chicos de la cuadrilla que vinieron en plena tormenta y cambiaron el transformador rapidísimo en San Francisco!!! @panaderia_centro #EnergiaElectrica 🌟👍🙌,1
517,2024-04-06,Cortes_Programados,"Cumplieron con el horario exacto del corte programado, restablecieron antes de tiempo en Las Flores @sofi_alvarez #ElectrinResponde ✅",1
518,2024-07-22,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en Los Aromos 🤬,0
519,2024-11-30,Facturacion_MediosPago,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Los Aromos #ObrasElectrin #Recomendado 😀👍 https://electrin.com.ar/info/e387b,1
520,2024-01-27,Obras_Mantenimiento,"Inversión que se ve en hechos, la red eléctrica del barrio está mucho más moderna!!! @lucas_martinez #EnergiaElectrica 👍",1
521,2024-03-21,Cortes_Emergencia,Muchas gracias por cortar la luz justo cuando empezaba a cocinar la cena 😭😡⚡❌,0
522,2024-03-31,Facturacion_MediosPago,"Divina la respuesta de soporte, me dijeron que compre un grupo electrógeno en Costanera 😡👎",0
523,2024-03-03,Cortes_Programados,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo en Zona Industrial #GraciasCuadrilla 💪💡✅,1
524,2024-06-16,Atencion_Cliente,El trámite de cambio de titularidad fue 100% online y se aprobó en 24 horas!!! #EnergiaElectrica #ElectrinResponde 👍🔝✅,1
525,2024-10-19,Atencion_Cliente,Trámite de cambio de titularidad rechazado tres veces sin explicar el motivo en Santa Rita #BajaTension,0
526,2024-05-31,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera en Santa Rita #ReclamoElectrin #ElectrodomesticosRotos 🤬👎,0
527,2024-11-24,Atencion_Cliente,El bot de WhatsApp da vueltas en círculos y nunca te pasa con un operador humano @mariana_gomez #CorteDeLuz #EmergenciaElectrica 😡,0
528,2024-05-31,Cortes_Emergencia,Reconexión rápida y tensión perfectamente estabilizada tras la tormenta en Altos del Valle!!! #ExcelenteServicio 🌟🔝🔝,1
529,2024-05-26,Atencion_Cliente,Divino el calor que hace adentro de casa sin ventilador ni heladera @laura_estilista 💔,0
530,2024-05-10,Facturacion_MediosPago,Pagué la factura hace una semana y me siguen intimando con el aviso de corte en Las Flores 🕯️💔,0
531,2024-06-29,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera en Microcentro... un desastre!! @claudia_v #QueremosLuz #Desastre 😭🕯️,0
532,2024-03-20,Cortes_Programados,"Corte programado sin aviso previo en la app ni por correo, una falta de respeto 💔",0
533,2024-05-29,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando en Las Acacias... un desastre!! @sofi_alvarez ⚡❌😡😡,0
534,2024-01-25,Obras_Mantenimiento,Instalaron un transformador nuevo y la potencia en la zona industrial mejoró un 100% 🔝,1
535,2024-03-19,Atencion_Cliente,Agradezco la calidez y profesionalismo del personal de atención al usuario @lucas_martinez #LuzEnElBarrio 💡💡,1
536,2024-08-01,Atencion_Cliente,La oficina virtual es súper intuitiva y te permite hacer todos los trámites desde casa en Las Acacias @comercio_local #ExcelenteServicio 😀😀💪,1
537,2024-01-19,Facturacion_MediosPago,La descarga de boletas desde la web es instantánea y sin complicaciones en Microcentro #Compromiso #Eficiencia 💪⚡🙌,1
538,2024-01-21,Facturacion_MediosPago,Te cobran cargos fijos altísimos por un servicio que se corta todos los días en Las Acacias @laura_estilista #ElectrodomesticosRotos 👎😡⚡❌,0
539,2024-09-20,Facturacion_MediosPago,Reclamé por sobrefacturación y la única respuesta fue 'pague y después vemos' en Las Flores,0
540,2024-01-31,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos en Microcentro @comercio_local",0
541,2024-09-11,Atencion_Cliente,Tengo el número de reclamo abierto hace dos semanas y nadie me da una solución en San Francisco @taller_mecanico 😡,0
